  EVENTID,AUTHOR,DATE,TIME,LAT,LON,DEPTH,DEPFIX,AUTHOR,TYPE,MAG
611069296,NEIC     ,9/27/2017,45:26.7,-7.3153,129.009,124.8,      ,NEIC     ,mb    ,4.1
611069297,NEIC     ,9/27/2017,08:08.9,-7.5135,120.0156,613.4,      ,NEIC     ,mb    ,4.1
611164635,IDC      ,9/27/2017,20:32.8,-2.8993,102.121,135.8,      ,IDC      ,mb    ,3.5
611164659,IDC      ,9/27/2017,37:18.0,1.1435,127.5702,0,TRUE  ,IDC      ,mb    ,3.9
611069319,NEIC     ,9/27/2017,30:04.7,-8.2269,119.4713,156.1,      ,NEIC     ,mb    ,4.2
611164665,NEIC     ,9/28/2017,38:39.3,-3.0063,134.208,19.2,      ,NEIC     ,mb    ,4.2
611164678,IDC      ,9/28/2017,29:29.2,0.8856,127.5206,0,TRUE  ,IDC      ,mb    ,4.1
611069753,IDC      ,9/28/2017,32:19.1,1.0975,127.4754,0,TRUE  ,IDC      ,mb    ,4.1
611069334,NEIC     ,9/28/2017,12:59.7,-10.7449,117.2263,10,TRUE  ,NEIC     ,mb    ,4.7
611164693,IDC      ,9/28/2017,02:17.6,2.4063,128.3927,395,      ,IDC      ,mb    ,3.3
611164713,IDC      ,9/28/2017,20:51.3,0.9199,127.3532,0,TRUE  ,IDC      ,mb    ,4
611164736,NEIC     ,9/28/2017,44:00.4,-4.8015,130.5803,10,TRUE  ,NEIC     ,mb    ,3.9
611069838,NEIC     ,9/28/2017,53:06.5,6.0182,120.0397,50.9,      ,NEIC     ,mb    ,4.9
611069840,IDC      ,9/28/2017,00:54.6,1.0637,127.5475,0,TRUE  ,IDC      ,mb    ,4.3
611069839,NEIC     ,9/28/2017,08:05.3,2.1628,127.6017,97.6,      ,NEIC     ,mb    ,4.6
611070176,NEIC     ,9/28/2017,42:06.5,-7.2805,129.232,140.7,      ,NEIC     ,mb    ,4.6
611070182,NEIC     ,9/28/2017,42:18.1,-6.5301,130.483,110.2,      ,NEIC     ,mb    ,4.4
611164752,NEIC     ,9/28/2017,01:34.7,1.0634,127.5743,6,      ,NEIC     ,mb    ,4.7
611164761,IDC      ,9/29/2017,56:11.2,-8.504,117.7321,183.8,      ,IDC      ,mb    ,3.2
611164777,NEIC     ,9/29/2017,25:49.0,1.0707,127.508,7.7,      ,NEIC     ,mb    ,4.5
611164778,IDC      ,9/29/2017,16:05.6,-6.501,129.4985,167.8,      ,IDC      ,mb    ,3.6
611164779,NEIC     ,9/29/2017,17:38.8,-5.3885,128.8759,270,      ,NEIC     ,mb    ,4.4
611164822,IDC      ,9/29/2017,56:58.8,-7.0064,125.2019,549.6,      ,IDC      ,mb    ,3.2
611164825,IDC      ,9/29/2017,03:47.2,-5.9713,128.2428,401.6,      ,IDC      ,mb    ,2.8
611164832,IDC      ,9/29/2017,36:40.8,0.8914,127.5372,37,      ,IDC      ,mb    ,3.6
611164847,IDC      ,9/30/2017,20:24.8,-7.7557,128.8582,183.6,      ,IDC      ,mb    ,3.2
611164851,IDC      ,9/30/2017,55:38.5,0.8733,127.5987,43.5,      ,IDC      ,mb    ,3.6
611070868,IDC      ,9/30/2017,45:52.2,-2.9722,136.8873,42.4,      ,IDC      ,mb    ,3.9
611164857,NEIC     ,9/30/2017,20:36.2,1.1735,127.2699,19.7,      ,NEIC     ,mb    ,4.2
611164858,IDC      ,9/30/2017,32:01.1,-8.194,122.8231,203.1,      ,IDC      ,mb    ,2.9
611164866,IDC      ,9/30/2017,05:43.8,-7.0844,129.8456,147.9,      ,IDC      ,mb    ,3.5
611071065,IDC      ,9/30/2017,30:02.6,1.9771,128.82,53.6,      ,IDC      ,mb    ,4.5
611164881,IDC      ,9/30/2017,01:27.0,1.4758,129.2772,98.5,      ,IDC      ,mb    ,3
611164895,NOU      ,9/30/2017,02:38.1,-6.69,130.63,78,      ,NOU      ,MLv   ,4
611071059,NEIC     ,9/30/2017,34:46.2,-8.0547,122.726,215.4,      ,NEIC     ,mb    ,4.1
611164906,NEIC     ,9/30/2017,42:04.5,5.4689,126.9641,75.2,      ,NEIC     ,mb    ,4.2
611071061,NEIC     ,9/30/2017,15:29.4,3.9397,128.4983,10,TRUE  ,NEIC     ,mb    ,5.7
611146983,IDC      ,10/1/2017,43:40.1,-2.7513,100.2104,0,TRUE  ,IDC      ,mb    ,4.1
611146996,NEIC     ,10/1/2017,38:03.6,-7.0604,129.1664,161.4,      ,NEIC     ,mb    ,4.1
611147011,NEIC     ,10/1/2017,02:29.7,0.5765,132.4839,16.3,      ,NEIC     ,mb    ,4.1
611147012,IDC      ,10/1/2017,01:46.2,-7.2268,129.3223,163.4,      ,IDC      ,mb    ,3
611147013,IDC      ,10/1/2017,02:32.1,0.0148,98.507,0,TRUE  ,IDC      ,mb    ,3.9
611147016,NEIC     ,10/1/2017,45:23.2,5.9363,124.5788,35,TRUE  ,NEIC     ,mb    ,4.2
611147019,IDC      ,10/1/2017,12:45.0,-6.5427,130.6472,139.9,      ,IDC      ,mb    ,3.2
611147021,IDC      ,10/1/2017,45:34.8,-7.4506,128.0262,159.4,      ,IDC      ,mb    ,2.9
611156777,IDC      ,10/2/2017,19:45.0,3.7325,128.5376,0,TRUE  ,IDC      ,mb    ,4
611156810,IDC      ,10/2/2017,25:42.3,1.9794,96.4433,0,TRUE  ,IDC      ,mb    ,4
611072049,NEIC     ,10/2/2017,08:09.4,2.6989,127.1272,21.1,      ,NEIC     ,mb    ,4.7
611072067,IDC      ,10/2/2017,46:36.6,-6.6812,102.5783,0,TRUE  ,IDC      ,mb    ,4.4
611073899,NEIC     ,10/2/2017,28:33.8,2.5233,126.7404,55.7,      ,NEIC     ,mb    ,4.1
612491120,NOU      ,10/2/2017,32:18.6,-6.85,130.09,89,      ,NOU      ,mb    ,4.2
611156842,IDC      ,10/3/2017,39:08.1,-2.1886,139.2679,0,TRUE  ,IDC      ,mb    ,4
612491130,NOU      ,10/3/2017,2:40:34,-7.86,137.42,366,      ,NOU      ,mb    ,3.9
611156866,IDC      ,10/3/2017,50:10.0,0.8673,122.9893,146.9,      ,IDC      ,mb    ,3.3
611156869,NEIC     ,10/3/2017,06:28.0,-6.0295,130.2908,114.7,      ,NEIC     ,mb    ,4.2
611075736,NEIC     ,10/3/2017,03:09.1,-2.5178,140.1692,10,TRUE  ,NEIC     ,mb    ,4.7
611156883,NEIC     ,10/3/2017,17:49.6,-9.8042,119.8909,69.8,      ,NEIC     ,mb    ,4.1
611156885,NEIC     ,10/3/2017,34:25.4,-7.2019,129.1346,139.4,      ,NEIC     ,mb    ,4
611156886,IDC      ,10/3/2017,04:06.1,-7.6644,123.2071,249.2,      ,IDC      ,mb    ,3.3
611156888,IDC      ,10/3/2017,52:52.0,3.8344,128.4468,0,TRUE  ,IDC      ,mb    ,4
611156893,NEIC     ,10/3/2017,56:23.6,-6.8666,129.7604,145.8,      ,NEIC     ,mb    ,4.2
611156894,IDC      ,10/3/2017,54:48.0,-7.4057,123.9013,232.9,      ,IDC      ,mb    ,3.4
611172022,NOU      ,10/4/2017,12:58.3,-4.03,131.81,70,      ,NOU      ,mb    ,4.2
611172024,NEIC     ,10/4/2017,33:10.1,2.5416,126.8839,64.4,      ,NEIC     ,mb    ,4.1
612491132,NOU      ,10/4/2017,42:29.3,-3.94,131.95,104,      ,NOU      ,mb    ,4.4
611172034,NEIC     ,10/4/2017,40:54.8,4.5437,125.9326,140.2,      ,NEIC     ,mb    ,4.3
611172042,IDC      ,10/4/2017,02:23.4,-4.0698,128.3853,47.4,      ,IDC      ,mb    ,3.5
611172110,NEIC     ,10/5/2017,38:40.7,1.7771,126.4024,50.5,      ,NEIC     ,mb    ,4.2
611172111,NEIC     ,10/5/2017,58:17.2,5.7374,125.6928,71.8,      ,NEIC     ,mb    ,4.5
611082637,NEIC     ,10/5/2017,03:36.5,-3.0394,127.7062,46.8,      ,NEIC     ,mb    ,4.4
612491138,NOU      ,10/5/2017,44:35.7,-9,130.15,174,      ,NOU      ,mb    ,3.7
611172134,NEIC     ,10/5/2017,48:05.6,-5.3324,129.7912,224.2,      ,NEIC     ,mb    ,4.1
611186289,IDC      ,10/6/2017,45:22.3,-8.6125,118.1428,129.3,      ,IDC      ,mb    ,3.5
611186293,NOU      ,10/6/2017,38:43.5,-7.19,129.37,148,      ,NOU      ,mb    ,4.2
612491160,NOU      ,10/6/2017,4:27:31,-2.15,130.42,43,      ,NOU      ,mb    ,4.3
611082547,IDC      ,10/6/2017,23:47.4,-0.6389,120.0526,68.2,      ,IDC      ,mb    ,3.8
611083514,IDC      ,10/7/2017,45:42.9,1.2485,132.7667,0,TRUE  ,IDC      ,mb    ,4.4
611186369,IDC      ,10/7/2017,53:35.4,-6.386,128.6493,390.1,      ,IDC      ,mb    ,2.7
611083521,NEIC     ,10/7/2017,19:41.0,-6.3682,130.116,154.1,      ,NEIC     ,mb    ,4.5
611186387,NEIC     ,10/7/2017,50:47.7,3.0001,125.9419,53.2,      ,NEIC     ,mb    ,4.6
611186416,IDC      ,10/7/2017,34:45.8,-6.6667,127.0132,408.7,      ,IDC      ,mbtmp ,3.7
611186432,NEIC     ,10/7/2017,08:42.8,1.1703,132.7453,10,TRUE  ,NEIC     ,mb    ,4.6
611186435,NEIC     ,10/7/2017,09:20.6,1.2269,132.8181,10,TRUE  ,NEIC     ,mb    ,4.7
611186448,NOU      ,10/7/2017,20:35.1,-8.2,118.57,159,      ,NOU      ,mb    ,4.1
611186451,IDC      ,10/7/2017,10:49.1,1.1364,97.0835,0,TRUE  ,IDC      ,mb    ,3.9
611186472,IDC      ,10/8/2017,46:09.8,-2.9105,101.152,39.5,      ,IDC      ,mb    ,3.8
611186473,NOU      ,10/8/2017,33:34.8,-7.89,127.45,144,      ,NOU      ,mb    ,4.2
611186475,IDC      ,10/8/2017,21:43.7,2.8977,123.1377,322.7,      ,IDC      ,mb    ,2.8
611186485,NEIC     ,10/8/2017,50:34.5,0.2268,123.6792,131.7,      ,NEIC     ,mb    ,4.1
611186494,IDC      ,10/8/2017,54:33.8,2.3755,125.1056,175.2,      ,IDC      ,mb    ,3.1
611186501,IDC      ,10/8/2017,59:28.8,0.213,123.8796,136,      ,IDC      ,mb    ,3.1
612491190,NOU      ,10/9/2017,0:15:58,-7.38,129.29,176,      ,NOU      ,mb    ,3.9
611085827,NEIC     ,10/9/2017,09:42.4,-10.4194,123.8525,31.1,      ,NEIC     ,mb    ,4.5
611085813,NEIC     ,10/9/2017,05:08.4,-7.3598,95.7937,10,TRUE  ,NEIC     ,mb    ,5
611259436,IDC      ,10/9/2017,44:22.1,-4.7974,127.2053,350.7,      ,IDC      ,mb    ,2.7
611259440,GFZ      ,10/9/2017,53:34.2,-8.32,123.54,10,      ,GFZ      ,mb    ,4.4
611259447,NOU      ,10/9/2017,19:41.4,-8.36,123.53,6,      ,NOU      ,mb    ,4.7
611259449,NEIC     ,10/9/2017,27:45.9,-8.3562,123.4818,31.2,      ,NEIC     ,mb    ,4.3
611094072,NEIC     ,10/9/2017,23:47.6,-8.3204,123.4094,10,TRUE  ,NEIC     ,mb    ,5
611094078,NEIC     ,10/10/2017,04:57.5,-6.4547,129.8203,150.6,      ,NEIC     ,mb    ,4.9
611094081,NEIC     ,10/10/2017,27:23.6,2.1606,97.743,57.3,      ,NEIC     ,mb    ,4.4
611094098,IDC      ,10/10/2017,32:52.6,-3.1197,128.1759,62.5,      ,IDC      ,mb    ,3.9
611094090,IDC      ,10/10/2017,6:12:44,2.4837,128.5867,229.6,      ,IDC      ,mb    ,4
611271035,NEIC     ,10/10/2017,16:30.8,-7.5543,119.2823,26.5,      ,NEIC     ,mb    ,4.1
611271047,IDC      ,10/10/2017,45:01.5,-7.3047,126.0463,426.4,      ,IDC      ,mb    ,2.9
611099008,NEIC     ,10/10/2017,56:41.1,-6.5996,130.7598,72.5,      ,NEIC     ,mb    ,4.6
611271054,NOU      ,10/10/2017,54:48.4,-8.69,118.29,142,      ,NOU      ,mb    ,4
611099760,GFZ      ,10/10/2017,10:17.6,-8.31,123.55,10,      ,GFZ      ,mb    ,4.7
612491211,NOU      ,10/11/2017,57:39.8,-8.69,128.82,183,      ,NOU      ,mb    ,3.8
611289311,IDC      ,10/11/2017,48:14.1,-7.9857,123.8928,0,TRUE  ,IDC      ,mb    ,3.8
611289327,IDC      ,10/11/2017,04:41.6,-6.783,107.4007,121.1,      ,IDC      ,mb    ,3.4
611105825,IDC      ,10/11/2017,22:47.4,4.5224,96.4212,0,TRUE  ,IDC      ,mb    ,4.1
611289349,IDC      ,10/11/2017,20:12.0,4.1447,125.5778,129.2,      ,IDC      ,mb    ,3.4
611289353,IDC      ,10/11/2017,30:39.2,-6.8096,106.8801,107.6,      ,IDC      ,mb    ,3.9
611289358,NOU      ,10/11/2017,07:03.1,-9.21,119.04,74,      ,NOU      ,MLv   ,3.9
611289361,NEIC     ,10/11/2017,29:16.1,1.4073,125.8986,77.5,      ,NEIC     ,mb    ,4.4
611289366,NEIC     ,10/11/2017,41:38.4,-0.0801,123.4281,99.4,      ,NEIC     ,mb    ,4.5
611300240,NEIC     ,10/12/2017,09:52.6,0.2948,121.9997,189,      ,NEIC     ,mb    ,4.2
611300246,IDC      ,10/12/2017,10:51.7,2.7304,128.809,243.9,      ,IDC      ,mb    ,3.4
611300253,IDC      ,10/12/2017,11:59.4,4.6244,96.0816,227.1,      ,IDC      ,mb    ,3.1
611139751,NEIC     ,10/12/2017,56:17.2,-9.7569,114.234,48.1,      ,NEIC     ,mb    ,4.6
611300268,NEIC     ,10/12/2017,57:12.0,-6.3806,129.6452,124.4,      ,NEIC     ,mb    ,4.2
611300281,IDC      ,10/13/2017,36:51.7,-6.8168,129.0417,196.2,      ,IDC      ,mb    ,3.2
611300286,IDC      ,10/13/2017,23:07.7,-7.2646,107.2954,98.7,      ,IDC      ,mb    ,3.4
611300288,IDC      ,10/13/2017,35:57.5,-5.9554,129.2759,292.8,      ,IDC      ,mb    ,2.7
611300311,IDC      ,10/13/2017,12:00.2,0.621,96.8485,0,TRUE  ,IDC      ,mb    ,3.8
611300312,IDC      ,10/13/2017,12:13.5,-5.0545,129.3403,241.3,      ,IDC      ,mb    ,3.1
611147066,GFZ      ,10/13/2017,15:02:06,1.21,127.78,10,      ,GFZ      ,mb    ,4.5
611300327,NEIC     ,10/13/2017,00:46.7,3.2449,127.8928,155.4,      ,NEIC     ,mb    ,4.4
611300334,NEIC     ,10/13/2017,43:58.2,-7.568,129.6989,119,      ,NEIC     ,mb    ,4
611147137,IDC      ,10/14/2017,35:35.1,-10.7056,112.5221,0,TRUE  ,IDC      ,mb    ,4.3
611147139,GFZ      ,10/14/2017,06:56.7,-10.9,112.26,10,      ,GFZ      ,mb    ,4.9
611300354,NEIC     ,10/14/2017,36:32.4,-5.8998,130.691,135.2,      ,NEIC     ,mb    ,4
611152388,IDC      ,10/14/2017,03:29.7,-10.5934,112.4426,0,TRUE  ,IDC      ,mb    ,4.3
611300371,NEIC     ,10/14/2017,09:49.5,-10.8545,112.3622,10,TRUE  ,NEIC     ,mb    ,4.5
612491224,NOU      ,10/14/2017,35:13.9,-6.44,128.27,104,      ,NOU      ,mb    ,3.8
611152394,NEIC     ,10/14/2017,45:14.2,-5.9924,125.2662,544.1,      ,NEIC     ,mb    ,4.9
611300421,IDC      ,10/15/2017,01:47.4,-2.2517,140.2455,0,TRUE  ,IDC      ,mb    ,3.9
611300428,IDC      ,10/15/2017,28:58.0,-7.679,108.1377,99.4,      ,IDC      ,mb    ,3.8
611300434,IDC      ,10/15/2017,26:23.9,0.4449,99.904,167.6,      ,IDC      ,mb    ,3.4
611310393,IDC      ,10/16/2017,30:49.7,-2.7526,101.7771,232.9,      ,IDC      ,mb    ,3.2
611310397,IDC      ,10/16/2017,25:53.2,1.1687,122.2285,225.8,      ,IDC      ,mb    ,3.1
611310409,IDC      ,10/16/2017,27:29.2,-5.8076,127.258,243.4,      ,IDC      ,mb    ,3.1
612491228,NOU      ,10/16/2017,42:34.2,-3.44,99.51,8,      ,NOU      ,mb    ,4.9
611310410,IDC      ,10/16/2017,43:42.6,-6.1647,104.1705,0,TRUE  ,IDC      ,mb    ,3.9
611310416,NEIC     ,10/16/2017,57:32.6,1.7778,127.359,129.1,      ,NEIC     ,mb    ,4.3
611310427,IDC      ,10/16/2017,00:30.8,-6.8668,128.6612,214,      ,IDC      ,mb    ,2.9
611157072,IDC      ,10/17/2017,30:40.6,3.986,96.002,87.3,      ,IDC      ,mb    ,3.9
611322937,IDC      ,10/17/2017,28:30.7,-5.8595,131.1041,0,TRUE  ,IDC      ,mb    ,4.1
611157567,IDC      ,10/18/2017,22:18.5,-9.6483,114.4254,73.1,      ,IDC      ,mb    ,3.9
611164957,NEIC     ,10/18/2017,40:55.6,-0.2383,122.9492,92.6,      ,NEIC     ,mb    ,5.6
611322981,NEIC     ,10/18/2017,28:15.5,-5.8344,128.9346,303.4,      ,NEIC     ,mb    ,4.4
611176349,NEIC     ,10/18/2017,51:51.0,2.5862,99.0051,154.7,      ,NEIC     ,mb    ,4.4
611322989,NEIC     ,10/18/2017,23:43.7,2.2853,126.9014,57.1,      ,NEIC     ,mb    ,4.5
611350179,IDC      ,10/19/2017,20:45.4,-8.1584,122.6194,215.6,      ,IDC      ,mb    ,3.7
611444144,IDC      ,10/19/2017,49:24.1,-6.8956,112.3335,82.8,      ,IDC      ,mb    ,3.6
611165726,NEIC     ,10/19/2017,09:01.5,-7.3819,128.5135,145.7,      ,NEIC     ,mb    ,4.6
611444165,IDC      ,10/19/2017,54:52.4,-0.7974,122.064,42.1,      ,IDC      ,mb    ,3.7
611444166,IDC      ,10/19/2017,04:46.7,-3.8101,128.5721,138.2,      ,IDC      ,mb    ,3.3
611444167,IDC      ,10/19/2017,17:32.1,-5.3434,130.3531,381.2,      ,IDC      ,mb    ,3
611350140,IDC      ,10/19/2017,07:22.5,-4.0716,102.5449,0,TRUE  ,IDC      ,mb    ,3.8
611444188,IDC      ,10/19/2017,50:34.2,-5.426,104.9355,0,TRUE  ,IDC      ,mb    ,3.6
611350133,NOU      ,10/19/2017,57:41.9,-7.36,128.89,231,      ,NOU      ,MLv   ,4.4
611835116,NEIC     ,10/19/2017,18:44.6,2.6663,95.8752,27.7,      ,NEIC     ,mb    ,4.8
611350837,NOU      ,10/20/2017,24:21.4,-6.17,128.64,341,      ,NOU      ,mb    ,3.9
612491262,NOU      ,10/20/2017,48:33.7,-9.09,123.92,108,      ,NOU      ,mb    ,4
611444229,IDC      ,10/20/2017,41:19.5,-8.0005,127.713,167.8,      ,IDC      ,mb    ,3.2
611350828,NEIC     ,10/20/2017,00:51.2,-6.4836,130.0751,197.7,      ,NEIC     ,mb    ,4.1
611444268,IDC      ,10/20/2017,32:32.0,0.0068,124.8895,96.4,      ,IDC      ,mb    ,3.4
611187376,NEIC     ,10/21/2017,31:24.2,-5.8808,130.9706,104.4,      ,NEIC     ,mb    ,4.8
611187377,NEIC     ,10/21/2017,32:14.4,4.1479,127.8735,63.1,      ,NEIC     ,mb    ,5.5
611351415,NOU      ,10/21/2017,31:11.5,-9.01,114.4,67,      ,NOU      ,MLv   ,4.2
611351413,NEIC     ,10/21/2017,43:06.2,5.7022,125.6671,206.5,      ,NEIC     ,mb    ,4.5
611196291,NEIC     ,10/21/2017,25:26.5,-8.1338,129.7435,10,TRUE  ,NEIC     ,mb    ,5.1
611444319,NEIC     ,10/21/2017,50:41.0,1.0851,126.1443,42,      ,NEIC     ,mb    ,4.2
611449214,NEIC     ,10/22/2017,35:00.1,3.3739,126.6586,60.5,      ,NEIC     ,mb    ,4.3
611449215,NEIC     ,10/22/2017,53:20.9,5.9077,126.5278,96.8,      ,NEIC     ,mb    ,4.4
611196309,IDC      ,10/22/2017,52:11.1,3.1241,95.9517,96.7,      ,IDC      ,mb    ,3.8
611449233,IDC      ,10/22/2017,38:52.0,-6.8609,129.7143,179.7,      ,IDC      ,mb    ,3.8
611449235,NEIC     ,10/22/2017,07:54.6,-5.1546,129.3683,243.1,      ,NEIC     ,mb    ,4.1
612491283,NOU      ,10/22/2017,42:36.1,-9.93,130.32,287,      ,NOU      ,MLv   ,3.7
611835141,NOU      ,10/22/2017,21:01.6,13.96,120.71,213,      ,NOU      ,ML    ,5.1
611449264,IDC      ,10/22/2017,30:27.2,-7.4801,128.3758,186,      ,IDC      ,mb    ,3.6
611449268,NEIC     ,10/22/2017,16:01.6,-7.4433,124.6825,543.5,      ,NEIC     ,mb    ,4.1
611214211,NEIC     ,10/23/2017,07:17.5,-8.1605,103.9884,17.4,      ,NEIC     ,mb    ,4.7
611352686,NEIC     ,10/23/2017,20:47.6,-7.9562,107.8177,55.3,      ,NEIC     ,mb    ,4.3
611232622,NEIC     ,10/23/2017,17:40.3,4.8294,123.2706,550.5,      ,NEIC     ,mb    ,4.3
611450419,NEIC     ,10/23/2017,24:25.6,-1.3246,120.3093,10,TRUE  ,NEIC     ,mb    ,4.5
611352670,IDC      ,10/23/2017,24:38.8,-4.4323,129.0781,203.7,      ,IDC      ,mb    ,3.4
611232626,IDC      ,10/23/2017,35:50.2,-8.9017,113.22,0,TRUE  ,IDC      ,mb    ,4.1
612491302,NOU      ,10/24/2017,21:57.9,-7.16,126.91,94,      ,NOU      ,MLv   ,4.4
611249173,NEIC     ,10/24/2017,47:47.9,-7.2168,123.0735,553.8,      ,NEIC     ,mb    ,6.1
611451092,NEIC     ,10/24/2017,35:50.4,4.0663,132.8148,14.8,      ,NEIC     ,mb    ,4.5
611451098,IDC      ,10/24/2017,25:00.1,-5.589,128.9565,278.4,      ,IDC      ,mb    ,3
611451101,IDC      ,10/24/2017,55:58.0,-3.5314,129.1081,100.6,      ,IDC      ,mb    ,3.6
611354329,IDC      ,10/25/2017,44:03.5,-7.2511,129.405,103.3,      ,IDC      ,mb    ,3.8
611266135,NEIC     ,10/25/2017,58:14.8,-4.8552,131.0906,41.8,      ,NEIC     ,mb    ,5.3
611451774,IDC      ,10/25/2017,22:02.5,1.7171,123.1009,457,      ,IDC      ,mb    ,2.8
611271069,NEIC     ,10/25/2017,35:36.5,-9.6404,112.9337,35,TRUE  ,NEIC     ,mb    ,5
611451778,NEIC     ,10/25/2017,16:27.7,-9.7304,112.8701,35,TRUE  ,NEIC     ,mb    ,4
611271066,NEIC     ,10/25/2017,19:59.9,-9.4826,113.0083,54.1,      ,NEIC     ,mb    ,4.9
611354321,NEIC     ,10/25/2017,48:12.1,-9.65,112.903,35,TRUE  ,NEIC     ,mb    ,4.2
611451779,IDC      ,10/25/2017,51:25.9,-9.0306,106.9837,0,TRUE  ,IDC      ,mb    ,3.9
612491308,NOU      ,10/25/2017,13:51.9,-7.17,129.35,200,      ,NOU      ,MLv   ,4.2
611354319,IDC      ,10/25/2017,28:36.2,-8.7596,107.3858,77.4,      ,IDC      ,mb    ,3.5
611354316,NEIC     ,10/25/2017,04:06.4,-9.7012,113.0276,42.3,      ,NEIC     ,mb    ,4.4
611451787,IDC      ,10/25/2017,10:35.3,1.7597,127.3708,546.9,      ,IDC      ,mb    ,2.7
611271826,NEIC     ,10/26/2017,16:06.4,-9.1388,106.9294,19.9,      ,NEIC     ,mb    ,4.4
611355058,NEIC     ,10/26/2017,54:45.5,-10.0047,123.7795,10,TRUE  ,NEIC     ,mb    ,4.4
611452553,IDC      ,10/26/2017,50:21.9,-6.424,127.0511,418.4,      ,IDC      ,mb    ,3.2
611355050,NEIC     ,10/26/2017,18:19.7,-7.8098,108.764,94.4,      ,NEIC     ,mb    ,4.1
611452571,IDC      ,10/26/2017,32:31.2,1.4016,133.1057,0,TRUE  ,IDC      ,mb    ,4
611355030,NEIC     ,10/26/2017,56:44.5,-3.6719,140.1572,35,TRUE  ,NEIC     ,mb    ,4.4
611289398,GFZ      ,10/26/2017,10:24.9,0.62,120.77,34,      ,GFZ      ,mb    ,4.6
611452590,IDC      ,10/26/2017,56:27.9,-6.4783,128.3883,479.2,      ,IDC      ,mb    ,2.8
611452598,NEIC     ,10/27/2017,50:51.8,2.1752,128.4046,41.9,      ,NEIC     ,mb    ,4.4
611355505,IDC      ,10/27/2017,32:58.1,-3.3035,140.2888,0,TRUE  ,IDC      ,mb    ,3.5
611289630,GFZ      ,10/27/2017,41:03.3,0.79,123.91,266,      ,GFZ      ,mb    ,4.3
612491321,NOU      ,10/27/2017,41:33.3,-1.87,123.8,354,      ,NOU      ,mb    ,4.3
611289700,IDC      ,10/27/2017,14:50.7,2.0846,96.6701,0,TRUE  ,IDC      ,mb    ,4.4
611452626,NEIC     ,10/27/2017,20:50.1,-2.6526,138.6236,27.1,      ,NEIC     ,mb    ,4.4
611452631,NEIC     ,10/27/2017,21:15.9,-2.2089,138.5323,10,TRUE  ,NEIC     ,mb    ,4.6
612491333,NOU      ,10/28/2017,01:28.5,-3.35,127.93,5,      ,NOU      ,mb    ,4.6
611307132,NEIC     ,10/28/2017,15:26.8,-2.9131,140.7066,35,TRUE  ,NEIC     ,mb    ,4.7
611307333,NEIC     ,10/28/2017,29:48.9,-10.0305,119.0096,57.1,      ,NEIC     ,mb    ,4.4
611452683,IDC      ,10/28/2017,24:52.5,-6.2826,104.7885,0,TRUE  ,IDC      ,mb    ,3.7
611356545,IDC      ,10/29/2017,47:56.2,-4.9923,131.0587,0,TRUE  ,IDC      ,mb    ,3.7
611307365,NEIC     ,10/29/2017,15:00.6,-7.5376,130.4498,50.3,      ,NEIC     ,mb    ,4.5
611459533,IDC      ,10/29/2017,17:39.6,4.7845,125.1606,164,      ,IDC      ,mb    ,3
611307415,NEIC     ,10/29/2017,24:57.1,-7.1152,129.6637,143.6,      ,NEIC     ,mb    ,4.2
611356534,NEIC     ,10/29/2017,08:34.4,-6.2658,131.197,122.8,      ,NEIC     ,mb    ,4.2
611461290,IDC      ,10/30/2017,17:11.2,-7.2217,126.9611,505.1,      ,IDC      ,mb    ,2.9
611356558,NOU      ,10/30/2017,14:39.1,-6.56,130.06,149,      ,NOU      ,mb    ,4.4
611461319,IDC      ,10/30/2017,24:34.1,0.4866,98.5009,0,TRUE  ,IDC      ,mb    ,3.8
611309597,NEIC     ,10/30/2017,21:39.5,-7.4535,129.8206,118.5,      ,NEIC     ,mb    ,4.5
611309689,NEIC     ,10/30/2017,37:18.6,-8.6014,118.9841,110.2,      ,NEIC     ,mb    ,5.5
611309694,NEIC     ,10/31/2017,31:35.4,3.101,98.5486,10,TRUE  ,NEIC     ,mb    ,4.4
611467292,NEIC     ,10/31/2017,56:21.6,-7.668,130.1891,35,TRUE  ,NEIC     ,mb    ,4.3
611309717,NEIC     ,10/31/2017,11:32.8,3.9456,126.6049,47.9,      ,NEIC     ,mb    ,4.7
612491402,NOU      ,10/31/2017,17:15.4,-1.34,127.61,125,      ,NOU      ,mb    ,4.8
611309708,NEIC     ,10/31/2017,03:44.1,-8.7572,118.8503,110.2,      ,NEIC     ,mb    ,4.9
611467313,IDC      ,10/31/2017,42:22.1,-7.0891,125.0904,543.3,      ,IDC      ,mb    ,2.9
611310267,NEIC     ,10/31/2017,31:39.4,-3.8261,127.7209,4,      ,NEIC     ,mb    ,5.7
611600709,NOU      ,10/31/2017,31:43.8,-3.85,127.72,33,      ,NOU      ,ML    ,5.8
611310268,NEIC     ,10/31/2017,34:39.3,-3.7687,127.6675,8.1,      ,NEIC     ,mb    ,5.7
611467327,NEIC     ,10/31/2017,49:39.2,2.0812,121.958,520.3,      ,NEIC     ,mb    ,4.5
611600713,IDC      ,10/31/2017,50:39.4,-3.8566,127.496,0,TRUE  ,IDC      ,mb    ,4.1
611467328,NEIC     ,10/31/2017,50:48.4,-3.7449,127.7517,6,      ,NEIC     ,mb    ,6
